EVALUACION_ID,ZONA_ID,ZONA_NOMBRE,REGION,PROVINCIA,DISTRITO,LATITUD,LONGITUD,ALTITUD_MSNM,SUPERFICIE_HA,TIPO_YACIMIENTO,MINERAL_PRINCIPAL,CONCESION_ID,ESTADO_CONCESION,EMPRESA_OPERADORA,ACCESIBILIDAD_SCORE,DISPONIBILIDAD_AGUA_SCORE,DISTANCIA_VIA_PRINCIPAL_KM,DISTANCIA_PLANTA_KM,FASE_EXPLORACION,ANIO,TRIMESTRE,MES,FECHA_EVALUACION,EVALUADOR,METODO_EVALUACION,SISMICIDAD_INDICE,DISTANCIA_FALLA_GEOLOGICA_KM,ESTABILIDAD_TALUD_SCORE,PENDIENTE_PROMEDIO_PCT,NIVEL_FREATICO_M,CAUDAL_INFILTRACION_LPS,POTENCIAL_DRENAJE_ACIDO_PH,EVENTOS_GEOLOGICOS_12M,DISTANCIA_AREA_PROTEGIDA_KM,DISTANCIA_CUERPO_AGUA_KM,INDICE_ESTRES_HIDRICO,COBERTURA_VEGETAL_PCT,CALIDAD_AIRE_PM10_UGM3,PASIVOS_AMBIENTALES_NUM,ESPECIES_SENSIBLES_NUM,CONSUMO_AGUA_M3_MES,HUELLA_CARBONO_TCO2E_MES,COMUNIDADES_INFLUENCIA_NUM,POBLACION_INFLUENCIA,DISTANCIA_COMUNIDAD_KM,CONFLICTOS_REGISTRADOS_12M,DIAS_PARALIZACION_12M,INDICE_ACEPTACION_SOCIAL,CONVENIOS_VIGENTES_NUM,EMPLEO_LOCAL_PCT,IDH_DISTRITAL,POBREZA_DISTRITAL_PCT,QUEJAS_REGISTRADAS_12M,COSTO_MITIGACION_EJECUTADO_USD,ACCIONES_MITIGACION_NUM,ESTADO_REVISION,REVISOR_ASIGNADO,DECISION_ESPECIALISTA,FECHA_DECISION,COMENTARIO_REVISION,MONEDA
EVR-009805,Z0120,Zona Michiquillay I,Ancash,Huari,Pallasca Bajo,-10.08607,-77.17367,4366,4711.1,Porfido,Cobre,CON-835418,Vigente,Vicuna Exploraciones SAC,2.52,2.55,79.9,195.0,Prospeccion,2026,Q3,2026-08,2026-08-14,A. Quispe,Matriz multicriterio,1.0,31.22,4.28,21.4,73.0,0.2,6.95,0,29.1,5.26,0.98,63.4,144.8,12,14,42000,2354.2,4,13902,3.79,8,35,0.109,3,5.0,0.361,40.8,23,370266.87,9,En revision,M. Rojas,,,,USD
EVR-009806,Z0120,Zona Michiquillay I,Ancash,Huari,Pallasca Bajo,-10.08607,-77.17367,4366,4711.1,Porfido,Cobre,CON-835418,Vigente,Vicuna Exploraciones SAC,2.52,2.55,79.9,195.0,Prospeccion,2026,Q3,2026-09,2026-09-16,N. Bustamante,Modelo estadistico,1.0,31.22,5.0,21.4,72.3,0.2,6.84,0,29.1,5.26,0.98,65.8,180.9,14,14,41672.5,1758.1,4,13902,3.79,5,29,0.358,1,5.0,0.361,40.8,23,1002938.44,2,Revisada,D. Vargas,Continuar con monitoreo,2026-09-30,Verificar vigencia de convenios con la comunidad,USD
EVR-009807,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2019,Q1,2019-01,2019-01-12,A. Quispe,Analisis documental,3.11,34.52,3.02,31.9,56.9,11.45,6.9,2,35.32,5.76,0.962,64.8,64.6,12,17,39617.9,2600,6,11036,3.69,6,25,0.351,2,14.4,0.391,44.3,27,741082.79,8,Observada,J. Mendoza,Continuar con condiciones,2019-01-14,Verificar vigencia de convenios con la comunidad,USD
EVR-009808,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2019,Q1,2019-02,2019-02-12,M. Rojas,Analisis documental,3.25,34.52,4.11,31.9,65.5,22.73,6.24,2,35.32,5.76,0.98,57.8,78.2,5,17,21326.4,1576.9,6,11036,3.69,9,18,0.29,0,26.9,0.391,44.3,26,447833.16,11,Revisada,D. Vargas,Continuar con monitoreo,2019-02-17,Riesgo aceptable con monitoreo trimestral,USD
EVR-009809,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2019,Q1,2019-03,2019-03-23,S. Ccahuana,Matriz multicriterio,6.06,34.52,3.4,31.9,42.3,4.6,6.86,4,35.32,5.76,0.872,46.0,128.5,14,17,29003.2,897.9,6,11036,3.69,9,29,0.569,1,33.8,0.391,44.3,12,773606.57,10,Aprobada,S. Ccahuana,Continuar exploracion,2019-04-06,Sin observaciones relevantes en el periodo evaluado,USD
EVR-009810,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2019,Q2,2019-04,2019-04-05,A. Quispe,Inspeccion de campo,3.53,34.52,3.62,31.9,73.8,11.28,7.24,0,35.32,5.76,0.64,51.7,155.0,10,17,27875.8,1991.0,6,11036,3.69,8,33,0.272,2,27.3,0.391,44.3,34,1036266.38,7,Aprobada,J. Mendoza,Continuar exploracion,2019-04-16,Requiere actualizar el estudio hidrogeologico antes de continuar,USD
EVR-009811,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2019,Q2,2019-05,2019-05-10,D. Vargas,Modelo estadistico,6.06,34.52,2.85,31.9,59.1,28.74,6.66,2,35.32,5.76,0.91,52.3,179.7,8,17,21674.5,1645.3,6,11036,3.69,7,27,0.186,1,9.6,0.391,44.3,34,734336.37,3,Revisada,D. Vargas,Continuar con monitoreo,2019-05-31,Se recomienda taller informativo con la comunidad de influencia directa,USD
EVR-009812,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2019,Q2,2019-06,2019-06-24,N. Bustamante,Panel de expertos,2.87,34.52,4.0,31.9,59.4,16.25,6.65,4,35.32,5.76,0.705,42.7,166.1,12,17,31035.3,1632.7,6,11036,3.69,5,21,0.245,4,11.7,0.391,44.3,29,750197.27,1,Aprobada,M. Rojas,Continuar exploracion,2019-07-12,Requiere actualizar el estudio hidrogeologico antes de continuar,USD
EVR-009813,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2019,Q3,2019-07,2019-07-14,J. Mendoza,Matriz multicriterio,3.34,34.52,2.36,31.9,24.3,10.51,7.85,1,35.32,5.76,0.54,62.0,126.2,11,17,30221.7,1486.2,6,11036,3.69,5,21,0.316,0,16.6,0.391,44.3,34,625660.98,3,Aprobada,L. Chavez,Continuar exploracion,2019-07-27,Escalar a comite por conflictividad social creciente,USD
EVR-009814,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2019,Q3,2019-08,2019-08-02,L. Chavez,Inspeccion de campo,3.96,34.52,3.89,31.9,28.3,11.81,7.97,2,35.32,5.76,0.909,47.6,131.5,12,17,42000,1893.8,6,11036,3.69,6,16,0.116,2,5.0,0.391,44.3,25,705471.73,9,En revision,S. Ccahuana,,,,USD
EVR-009815,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2019,Q3,2019-09,2019-09-05,P. Huaman,Matriz multicriterio,1.0,34.52,3.85,31.9,57.6,18.89,7.43,1,35.32,5.76,0.497,41.2,163.8,6,17,34656.7,1949.8,6,11036,3.69,7,38,0.247,2,27.9,0.391,44.3,34,810447.83,8,En revision,C. Ticona,,,,USD
EVR-009816,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2019,Q4,2019-10,2019-10-07,R. Salazar,Analisis documental,3.65,34.52,3.38,31.9,34.8,16.42,5.53,3,35.32,5.76,0.59,27.5,124.2,10,17,42000,1900.4,6,11036,3.69,9,26,0.523,4,8.1,0.391,44.3,32,684638.62,8,Observada,C. Ticona,Continuar con condiciones,2019-10-31,Sin observaciones relevantes en el periodo evaluado,USD
EVR-009817,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2019,Q4,2019-11,2019-11-22,J. Mendoza,Analisis documental,4.06,34.52,3.96,31.9,65.1,0.2,7.65,2,35.32,5.76,0.762,60.7,122.7,14,17,31980.2,1721.2,6,11036,3.69,5,18,0.05,3,34.8,0.391,44.3,28,694526.47,7,Pendiente,P. Huaman,,,,USD
EVR-009818,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2019,Q4,2019-12,2019-12-10,M. Rojas,Panel de expertos,4.38,34.52,4.1,31.9,67.8,3.14,6.35,2,35.32,5.76,0.912,27.6,170.7,10,17,31048.7,1915.0,6,11036,3.69,6,25,0.213,3,32.1,0.391,44.3,34,729716.83,4,Aprobada,C. Ticona,Continuar exploracion,2020-01-03,Se recomienda taller informativo con la comunidad de influencia directa,USD
EVR-009819,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2020,Q1,2020-01,2020-01-14,S. Ccahuana,Panel de expertos,4.73,34.52,3.5,31.9,50.6,10.06,6.16,1,35.32,5.76,0.731,77.0,123.0,13,17,30154.4,1515.7,6,11036,3.69,9,37,0.383,0,30.5,0.391,44.3,16,300617.84,8,Aprobada,N. Bustamante,Continuar exploracion,2020-01-21,Pendiente levantamiento de pasivos ambientales identificados,USD
EVR-009820,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2020,Q1,2020-02,2020-02-13,D. Vargas,Modelo estadistico,3.45,34.52,3.82,31.9,66.5,5.88,8.11,5,35.32,5.76,0.96,46.3,131.3,12,17,13472.3,2267.3,6,11036,3.69,8,27,0.265,0,6.3,0.391,44.3,34,860976.91,7,Revisada,S. Ccahuana,Continuar con monitoreo,2020-02-16,Se recomienda taller informativo con la comunidad de influencia directa,USD
EVR-009821,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2020,Q1,2020-03,2020-03-16,N. Bustamante,Inspeccion de campo,1.0,34.52,4.37,31.9,73.7,21.97,5.85,1,35.32,5.76,0.724,26.3,139.0,8,17,42000,1977.1,6,11036,3.69,8,29,0.498,1,20.1,0.391,44.3,29,437795.94,4,Aprobada,L. Chavez,Continuar exploracion,2020-03-25,Requiere actualizar el estudio hidrogeologico antes de continuar,USD
EVR-009822,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2020,Q2,2020-04,2020-04-28,P. Huaman,Panel de expertos,2.68,34.52,3.72,31.9,79.5,0.2,6.69,0,35.32,5.76,0.56,71.7,44.2,10,17,24718.4,1899.3,6,11036,3.69,7,26,0.294,0,22.0,0.391,44.3,18,480831.89,8,Aprobada,C. Ticona,Continuar exploracion,2020-05-17,Aprobado condicionado a plan de manejo de aguas acidas,USD
EVR-009823,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2020,Q2,2020-05,2020-05-08,M. Rojas,Inspeccion de campo,2.41,34.52,3.36,31.9,85.0,0.2,8.13,3,35.32,5.76,0.708,32.7,91.3,11,17,24597.0,1631.0,6,11036,3.69,5,29,0.183,0,21.7,0.391,44.3,32,637549.95,6,Aprobada,S. Ccahuana,Continuar exploracion,2020-05-12,Escalar a comite por conflictividad social creciente,USD
EVR-009824,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2020,Q2,2020-06,2020-06-19,J. Mendoza,Matriz multicriterio,3.2,34.52,4.52,31.9,54.2,23.17,5.9,2,35.32,5.76,0.967,53.0,122.2,13,17,25541.1,2252.0,6,11036,3.69,6,27,0.373,4,40.0,0.391,44.3,31,351861.58,11,Observada,M. Rojas,Continuar con condiciones,2020-07-14,Se recomienda taller informativo con la comunidad de influencia directa,USD
EVR-009825,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2020,Q3,2020-07,2020-07-13,J. Mendoza,Analisis documental,3.0,34.52,3.25,31.9,72.1,6.19,6.9,2,35.32,5.76,0.623,69.2,113.3,10,17,7634.4,1306.2,6,11036,3.69,7,18,0.241,2,28.1,0.391,44.3,23,776685.71,3,Observada,C. Ticona,Continuar con condiciones,2020-07-27,Se recomienda taller informativo con la comunidad de influencia directa,USD
EVR-009826,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2020,Q3,2020-08,2020-08-25,M. Rojas,Panel de expertos,4.29,34.52,4.58,31.9,78.7,22.06,6.35,1,35.32,5.76,0.98,74.3,149.9,8,17,35890.6,1489.9,6,11036,3.69,9,24,0.375,0,24.9,0.391,44.3,19,1027489.1,7,Revisada,J. Mendoza,Continuar con monitoreo,2020-09-07,Aprobado condicionado a plan de manejo de aguas acidas,USD
EVR-009827,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2020,Q3,2020-09,2020-09-01,R. Salazar,Panel de expertos,4.17,34.52,3.84,31.9,85.0,20.53,7.49,4,35.32,5.76,0.765,56.5,185.0,8,17,39317.4,1808.8,6,11036,3.69,6,11,0.161,1,32.4,0.391,44.3,21,887503.94,6,Aprobada,S. Ccahuana,Continuar exploracion,2020-09-24,Pendiente levantamiento de pasivos ambientales identificados,USD
EVR-009828,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2020,Q4,2020-10,2020-10-07,D. Vargas,Analisis documental,3.58,34.52,3.52,31.9,57.5,9.37,7.24,4,35.32,5.76,0.67,56.9,136.3,11,17,37381.9,2074.3,6,11036,3.69,4,24,0.05,4,42.3,0.391,44.3,22,741701.74,9,Rechazada,S. Ccahuana,Suspender actividades,2020-10-15,Verificar vigencia de convenios con la comunidad,USD
EVR-009829,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2020,Q4,2020-11,2020-11-20,D. Vargas,Inspeccion de campo,3.14,34.52,3.1,31.9,64.0,13.56,7.28,0,35.32,5.76,0.763,54.7,66.7,10,17,34648.3,2142.9,6,11036,3.69,7,16,0.05,2,15.8,0.391,44.3,25,838934.11,7,Pendiente,A. Quispe,,,,USD
EVR-009830,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2020,Q4,2020-12,2020-12-24,J. Mendoza,Modelo estadistico,1.0,34.52,3.58,31.9,61.3,22.36,7.36,1,35.32,5.76,0.889,60.9,111.4,7,17,42000,1709.6,6,11036,3.69,8,25,0.207,3,18.7,0.391,44.3,17,513209.05,9,Observada,J. Mendoza,Continuar con condiciones,2021-01-08,Actualizar linea base de calidad de aire,USD
EVR-009831,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2021,Q1,2021-01,2021-01-07,P. Huaman,Modelo estadistico,1.29,34.52,2.09,31.9,57.4,22.49,5.72,0,35.32,5.76,0.563,78.0,154.4,8,17,37880.3,1475.3,6,11036,3.69,4,23,0.581,3,21.9,0.391,44.3,20,765657.81,11,Pendiente,R. Salazar,,,,USD
EVR-009832,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2021,Q1,2021-02,2021-02-21,S. Ccahuana,Analisis documental,3.91,34.52,3.63,31.9,84.1,15.92,5.52,0,35.32,5.76,0.457,65.9,166.1,9,17,26334.6,2208.8,6,11036,3.69,8,21,0.283,1,6.6,0.391,44.3,21,703267.05,3,Revisada,A. Quispe,Continuar con monitoreo,2021-02-25,Actualizar linea base de calidad de aire,USD
EVR-009833,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2021,Q2,2021-04,2021-04-28,N. Bustamante,Analisis documental,2.88,34.52,3.4,31.9,45.1,5.19,6.69,1,35.32,5.76,0.853,65.9,116.8,12,17,40011.2,1256.0,6,11036,3.69,9,33,0.098,1,14.4,0.391,44.3,17,721638.87,6,Rechazada,J. Mendoza,Suspender actividades,2021-04-30,Escalar a comite por conflictividad social creciente,USD
EVR-009834,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2021,Q2,2021-06,2021-06-08,C. Ticona,Analisis documental,1.83,34.52,4.33,31.9,66.5,19.94,7.1,2,35.32,5.76,0.541,78.0,172.6,10,17,28648.8,1592.8,6,11036,3.69,7,21,0.05,1,5.0,0.391,44.3,23,868002.99,5,Revisada,N. Bustamante,Continuar con monitoreo,2021-07-01,Riesgo aceptable con monitoreo trimestral,USD
EVR-009835,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2021,Q3,2021-07,2021-07-14,M. Rojas,Modelo estadistico,4.76,34.52,2.64,31.9,30.9,20.26,7.37,0,35.32,5.76,0.64,61.0,123.1,14,17,40167.8,2361.4,6,11036,3.69,9,25,0.05,3,19.8,0.391,44.3,31,1015229.3,4,Aprobada,R. Salazar,Continuar exploracion,2021-08-04,Actualizar linea base de calidad de aire,USD
EVR-009836,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Evaluacion Economica,2021,Q3,2021-08,2021-08-14,C. Ticona,Inspeccion de campo,1.0,34.52,3.91,31.9,70.3,12.63,6.51,3,35.32,5.76,0.746,47.6,104.0,10,17,17323.4,2265.7,6,11036,3.69,7,20,0.348,2,34.4,0.391,44.3,28,695399.47,8,Observada,D. Vargas,Continuar con condiciones,2021-09-05,Observado por cercania a area natural protegida,USD
EVR-009837,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2021,Q3,2021-09,2021-09-21,C. Ticona,Matriz multicriterio,1.8,34.52,2.93,31.9,39.6,12.27,5.99,0,35.32,5.76,0.796,50.0,140.2,10,17,28632.8,1433.1,6,11036,3.69,6,27,0.22,0,11.3,0.391,44.3,32,902149.58,9,En revision,R. Salazar,,,,USD
EVR-009838,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2021,Q4,2021-10,2021-10-18,M. Rojas,Matriz multicriterio,3.37,34.52,3.66,31.9,46.3,7.4,6.35,4,35.32,5.76,0.913,42.3,110.2,9,17,39721.4,1669.4,6,11036,3.69,4,23,0.333,0,11.1,0.391,44.3,19,734495.19,9,Observada,N. Bustamante,Continuar con condiciones,2021-10-25,Aprobado condicionado a plan de manejo de aguas acidas,USD
EVR-009839,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2021,Q4,2021-11,2021-11-23,M. Rojas,Matriz multicriterio,1.0,34.52,4.24,31.9,72.4,13.99,7.83,1,35.32,5.76,0.583,33.8,138.1,6,17,14630.9,1260.1,6,11036,3.69,6,24,0.119,2,10.7,0.391,44.3,31,634693.63,5,Revisada,D. Vargas,Continuar con monitoreo,2021-12-16,Observado por cercania a area natural protegida,USD
EVR-009840,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2022,Q1,2022-01,2022-01-21,C. Ticona,Matriz multicriterio,4.61,34.52,3.42,31.9,70.5,0.2,7.26,3,35.32,5.76,0.495,73.6,130.4,12,17,31062.8,1222.8,6,11036,3.69,9,22,0.245,3,32.4,0.391,44.3,34,741501.58,2,Revisada,A. Quispe,Continuar con monitoreo,2022-02-12,Requiere actualizar el estudio hidrogeologico antes de continuar,USD
EVR-009841,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Avanzada,2022,Q1,2022-02,2022-02-20,D. Vargas,Modelo estadistico,2.48,34.52,4.43,31.9,52.2,11.7,5.2,2,35.32,5.76,0.702,37.9,150.0,7,17,42000,2009.3,6,11036,3.69,4,11,0.05,1,5.0,0.391,44.3,33,591893.77,6,Pendiente,S. Ccahuana,,,,USD
EVR-009842,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2022,Q1,2022-03,2022-03-07,A. Quispe,Inspeccion de campo,2.32,34.52,4.09,31.9,69.1,21.63,6.6,2,35.32,5.76,0.639,70.0,119.9,5,17,28071.7,1862.1,6,11036,3.69,6,40,0.302,1,5.0,0.391,44.3,20,817247.87,8,Aprobada,L. Chavez,Continuar exploracion,2022-03-11,Actualizar linea base de calidad de aire,USD
EVR-009843,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Prospeccion,2022,Q2,2022-04,2022-04-16,P. Huaman,Matriz multicriterio,2.0,34.52,3.72,31.9,69.7,16.04,7.32,2,35.32,5.76,0.691,42.3,78.7,11,17,20011.2,1957.7,6,11036,3.69,6,32,0.203,1,33.7,0.391,44.3,15,711216.92,8,Aprobada,M. Rojas,Continuar exploracion,2022-04-18,Observado por cercania a area natural protegida,USD
EVR-009844,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2022,Q2,2022-05,2022-05-13,D. Vargas,Analisis documental,1.05,34.52,3.02,31.9,70.9,15.85,7.61,0,35.32,5.76,0.919,78.0,146.1,10,17,21202.6,2337.9,6,11036,3.69,9,23,0.293,0,20.5,0.391,44.3,26,771219.35,7,Pendiente,D. Vargas,,,,USD
EVR-009845,Z0121,Zona Racracancha III,Apurimac,Aymaraes,Cotabambas Grande,-13.60358,-72.63009,3488,4132.2,Sedimentario Exhalativo,Cobre,CON-586833,Por renovar,Minera Altiplano SA,2.7,1.11,36.8,125.4,Exploracion Inicial,2022,Q2,2022-06,2022-06-26,S. Ccahuana,Analisis documental,1.19,34.52,3.63,31.9,76.2,7.29,5.73,2,35.32,5.76,0.492,31.0,129.7,14,17,33878.8,2179.7,6,11036,3.69,5,22,0.221,1,9.1,0.391,44.3,34,786770.8,8,Pendiente,R. Salazar,,,,USD
